ID,DESCRIPTION,STATUS,CREATED,WORKER_ID,CHALLENGE,TRIGGERED
e5513718d69043a8bcb92c6c30417769,Use at parties or weddings to help entertain and interest the guests.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
9e25ea7fc01d471594621cdf3156c7a9,I would take it up in a plane for altitude and try to create a SOS pattern that could be seen from the ground in case of a hijacking.,usable,,,FABRIC_DISPLAY,[]
53824b224dd0459cb14590d798b4ebf7,This could be used to make some type of Touched based games on your clothing. Like playing the first level of Mario Bros on your 2 Shirt.,usable,2019-07-29 00:50:17.656,A11FRLH5KWRLBV,FABRIC_DISPLAY,"['containsName', 'containsName']"
a9a09625ff9244ca84d2b56546d5e107,At Christmas drapes made from this material could be used similar to lighting for decorations both inside and out.,usable,2019-07-23 01:27:41.517,AC6Y70F8YSHJN,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
525d36b8a15a430b84df822719cf80e5,Tailor options to everyone's preferences to create a room where they can decompress.,usable,2019-07-28 15:46:59.927,A2CK0OXMPOR9LE,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
d7de1a1132534a458afdce6296e42504,A peace of cloths that modes to the body and gives out details of issues thats  happenign and ways to helpe being sent to your email,unusable,2019-07-28 17:40:06.642,AH31QLJ57XC8W,FABRIC_DISPLAY,[]
76b3fa9a12354350a8e545c21761de19,It could used as new way to show home videos. ,usable,2019-07-22 20:39:58.378,AA87I4LIAG09P,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
57d830a57f554439bec0c70a91846633,"Could make home renovation much easier to do. You could change wall colors, floor, etc by choosing the fabric of your choice",usable,,,FABRIC_DISPLAY,[]
7fccf1d862b5481da06213faf008102d,Patients in a hospital could have a gown with this technology built into it that would show patient ID as well as orders for medication and other important information.,usable,2019-07-29 20:35:50.85,A3L0DCUXI7X3A9,FABRIC_DISPLAY,[]
f51efc6966b74ee6926f24e52d0d8b09,This type of technology could be used by police to mirror a highly reflective image or any sort of attention-grabbing display in a suspect who's trying to get away in highly populated places such as festivals or concerts.,usable,2019-07-22 21:13:22.606,A2B227N1NQYS56,FABRIC_DISPLAY,[]
0d2982adbeb548e19ae9c4f8c2bd3587,This technology could be implemented onto window curtains in order to change the color and design as you want rather than buying new curtains.,usable,2019-07-22 17:50:07.844,A13JMFIKC0UKYS,FABRIC_DISPLAY,[]
1ca05e35c8b34115990ff0639ae70da9,It could be used in fashion to have clothing that could have different pictures or color on it.,usable,2019-07-26 22:11:39.979,A2EKR2ZFO10VMV,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
1840716dd7b842dc97c77e941317b288,It could be used to provide games to play while restaurant patrons wait for their meals.,usable,2019-07-25 22:26:15.252,A2RQMEPIHW5BOS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
db4f24ff05934e94a414b01ad075eb45,A tent for camping that has a simple tv inside for watching movies or playing music or whatever at night. ,usable,2019-07-28 23:54:38.623,A31A4YKVSOYRVS,FABRIC_DISPLAY,[]
f105ffc97a8443528ccfb164684a1e1a,a doctor could use it to show his patients about their disease at bedside or in his office without having to go to another room where the medical equipment is. ,usable,2019-07-28 17:24:17.345,A1GKD3NG1NNHRP,FABRIC_DISPLAY,[]
fd1f361671c3490ca1f50d62f4378f46,the fabric could be used to make laptop monitors that are resistant to breaking and more portable,usable,2019-07-24 08:15:52.411,AQ9Y6WD8O72ZC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
2fc7c46e35b340a9abe91178564d48cf,Use it just to play with and take videos and then play them on to a screen at home like old time movies.,usable,,,FABRIC_DISPLAY,[]
301d95de96224c5bbdab5206628768a3,"The technology could be used to expertly camouflage hunters, soldiers, or other occupations/activities that require hiding.",usable,2019-07-23 23:10:43.387,A2ZYUU30WYDYI0,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
38f50520363048fc8382b0098edfbc91,The fabric display would be able to quickly change sports uniforms. This would allow for many different scenarios. It could be used to alter uniforms for special occasions. It could also help in low light situations. Possibly ad sponsored content to fabric which could only be displayed at certain times.,usable,2019-07-28 18:20:02.996,A3UV55HC87DO9C,FABRIC_DISPLAY,[]
a97f98c955254e9391fdae884d6acfde,"This fabric could be made to be compatible with multiple devices, such as cell phones, television, radios, etc. Then user would have a huge way of watching videos any place they please, and have their other devices maintain charge, still available to use for other reasons, etc.",usable,,,FABRIC_DISPLAY,[]
659fcfe8a985456da1e8ccfb2611a1e6,You could use this technology as part of an app for people who make fabric. They would be able to scroll over different sections of the fabric to check for damage easier,usable,,,FABRIC_DISPLAY,[]
e1be5f42497a44d2b28617f6fd0cbc04,this fabric could be used to make cellphones a wearable technology,usable,2019-07-24 08:16:18.135,AQ9Y6WD8O72ZC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
a700ad432bb54350bc0783ceda89cc7f,On the factory floor a manager could monitor the work habbits of worker and they could be notified that they are doing good or bad work by the manager changing the color of the work uniform. IE - Green for Good and Red for Bad.,usable,,,FABRIC_DISPLAY,[]
c262f02fdb374167873cfb655db395b5,"It could be used for military camouflage. Putting multiple units into a uniform could be used by soldiers to change the appearance of their gear, as needed, to match the terrain they find themselves in, instead of having a bunch of different uniforms for the same purpose.",usable,2019-07-27 05:06:10.907,A2WGW5Y3ZFBDEC,FABRIC_DISPLAY,[]
fa27cad0767d4dd0b41ef8d020ba353c,can be used to warn of danger in any crowded event or business,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
d77e8cc870864294be26d61735e44f21,a touch sensative fabric that can be put on my car windows and help me toon out the sun light/heat.,usable,2019-07-26 21:36:32.407,A3NYUZFBZTCUFK,FABRIC_DISPLAY,[]
b092f6c512aa492cb4bb1e276342240a,shirts that provide X-Ray like images of the wearer,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b0e667067c8c4f3fad45dd7f72009dd1,"Interactive concert/show experiences. Like a sporting event, hand out hats with it to everybody in the stadium. Put on some dazzling display during halftime or the like. National colors during the anthem. All coordinated.",usable,,,FABRIC_DISPLAY,[]
8ec334054e4a491b90fb065d38e2b1d6,there is a high resolution that makes many new ideas that create a cinematic immediately . and also include high quality speakers with small or light weight that makes that very effective and also increase that makes  that  high quality video to recognize  very  high.,unusable,,,FABRIC_DISPLAY,[]
b7418335b0dc41ad99ead4da09418092,Someone in a hotel or even a hospital could customize their room.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
3adf1e76fb3e4c8fa233b462615fa5dc,can put on patients so they can watch their therapy progress real time,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
137627cdcf774cdfa1d33c4d5f4d0e62,This would also be cool as some sort of travel-ready movie projector. Just set it up and tap to start the show.,usable,,,FABRIC_DISPLAY,[]
0ff1ba54c83148529da1ecf9a6e2e9e3,The technology could be used to take high-resolution photos when people are sleeping so as to monitor their sleep patterns. This could help explain some of the  problems that people experience when they wake up.,usable,,,FABRIC_DISPLAY,[]
8cf7fb393fe34f46857ddc137fda4c2d,This technology could be used for portable smart phones/tables. It would be very light and easy to carry around with less chance of breakage.,usable,,,FABRIC_DISPLAY,[]
9fd9b7aa56d742ac9c068ff21dbc5623,This could be used as changeable and interactive wall art via a large tapestry.,usable,2019-07-22 17:52:49.947,A13JMFIKC0UKYS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
8cebf8e436ae454e95b89ae1ebea6ad7,It could be used by people who want to create their own t-shirts using their own images. ,usable,2019-07-22 20:45:33.902,AA87I4LIAG09P,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
f782a672503e4c76aabc1ad7bfdbfae4,There can be touch sensitive covers and sheets that when you press them it will either pull the covers back so you can get in or pull them forward so the bed can be made hands free.,usable,,,FABRIC_DISPLAY,[]
487107a890e94569b1dc4d31da66affa,We could use this product to make mousepads that play video or have custom images.,usable,2019-07-24 21:03:30.122,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
ee7c239a2c3f4b70b2738e3d2a942562,"
A sports jersey that can be changed for multiple players. For example, you could just buy a ""Chicago Bears"" jersey that you could change to any player on the team based on who you felt like representing that day.",usable,2019-07-24 22:32:45.68,A1AKL5YH9NLD2V,FABRIC_DISPLAY,[]
c7da19f1a85b4b35aa650ea824459c24,We could use it during celebrations or concerts to play videos in the back for entertainment.,usable,2019-07-24 21:02:03.687,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
70d426f874d64ac2924baf7cf0c206b3,can use in airplanes so everyone has their own feed,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
241dfa049c524a91bda55b6be5ac6c69,This could be used in schools. It could be a way to maximize classroom space. The portability of fabric would allow learning on the go. The size and durability would also benefit younger students. Less risk for damage.,usable,2019-07-28 18:27:44.317,A3UV55HC87DO9C,FABRIC_DISPLAY,[]
4cace2c5174d4b558c43545215749617,automobile covers that transmit video data for anti theft purposes,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b2ea6fc978a145269a354b0e704f2c0d,"
If the sensors of the fabric connector were able to tie into some sort of device that can react to brain waves, then we also have a potential product for eliminating the commission over interpreting emotions of others. No more will boyfriends have to obsess whether our significant other is sincere about forgetting past transgressions because human emotions will reach the ability to visible demonstrate the user's actual opinions. So many issues are now solvable by removing the uncertainty in the believably of a response,  ",usable,2019-07-27 00:22:09.51,A3HE29W5IDR394,FABRIC_DISPLAY,[]
0c4d692a126c4a91b08f40b5398cc8ab,"Employee uniforms might have different promotions. I remember my mom had to wear a bunch of pins when she worked in retail, but now those pins could be rotating advertisements on the back of a work uniform.",usable,2019-07-26 22:23:20.441,A2EKR2ZFO10VMV,FABRIC_DISPLAY,[]
b7891c2108d8472fb01f2c3c59dded6c,"Make a simply fabric children's pop up tent, that can be customized to all sorts of scenes, such as a gingerbread house that can be interacted with by moving the candy decorations. ",usable,2019-07-28 23:44:10.086,A31A4YKVSOYRVS,FABRIC_DISPLAY,[]
456242c8a40742a19db2f4e570266719,"I would wrap the exteriors of dilapidated buildings to create beauty in otherwise devastated and rundown neighborhoods. I would invite digital artists to compete to see who could make the most creative exterior. Each artist would be assigned a building. At a designated time, crowds from town would gather. After a countdown, the once ugly buildings would be instantly transformed with a video projected onto the buildings. The sky would be the limit to what they could create. I would create a design that made it look like the building wasn't there, that there was a lush nature scene in its place. Or something like that.",usable,2019-07-28 15:09:34.383,A2JP8W265WCC35,FABRIC_DISPLAY,[]
78bbe01c37434761b340bfe181e54b42,This would also be cool on a sport bra or something to show heart rate monitoring and calorie burning processes during exercise.,usable,,,FABRIC_DISPLAY,[]
04d4fefc23544c1aa5c388600c2452ea,can use to go shopping and view list of product for weeks cooking with pictures of meals and meal plan,usable,,,FABRIC_DISPLAY,[]
b014285ffd8b4f4abc243f20cc56d2d0,"Could I change the color of my furniture with it? Perhaps I could make my gray couch, tan or green or any other color.  ",usable,2019-07-25 23:02:10.271,A26LOVXF4QZZCO,FABRIC_DISPLAY,[]
a088bb38d285484eb79a2e5a36015457,Could create home tapestries that could be in place of regular photos if you can't hang pictures.  You hang the tapestry and set up photos like you would if they were in a frame but on cloth.,usable,,,FABRIC_DISPLAY,[]
d59df1edab0d44219c4b5aa37680dd8c,It could be used in churches during religious services to emphasize what the minister was saying.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
ab6d013d899d46d29dc8ef67e4b2795a,Textile companies could use the technology to take high resolutions images and videos of very large rugs that might be difficult for a person with a regular camera.,usable,2019-07-29 15:54:26.332,A1VPQJR2V850OM,FABRIC_DISPLAY,[]
5483dc7a8b90447f9f7912853a2f0a63,It could be used as automatic camouflage for hunting or for military troops that blends into its environment in real time,usable,,,FABRIC_DISPLAY,[]
f535bf4f8da54ef7b9378b84b9765e80,Create a traveling display screen for presentations that can be folding in a briefcase and hung up almost anywhere.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
73f3bf7c31cf42d18a74721e4b963ef6,A cloak that reflects the weather or environment for better camouflage,usable,2019-07-25 22:09:52.434,A20X14OMRL0YPZ,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
d903ca29c9134ad4a2f6294297dc3cbc,"
political shirts that you can edit",unusable,2019-07-22 17:24:10.67,AVPW7AXI9AFSM,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
e8a996ebe0274472892df25256a4b79c,Could be used to determine which clothes to buy online. You could download an image of the clothing you want to buy and see how it looks on you virtually before you buy it.,usable,,,FABRIC_DISPLAY,[]
81cce0671c944cab83c2f912f12fe1ea,Put your own face on your boyfriend's shirt.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b6d0494ecc64423eb557d300e3f24d9e,You could use the fabric to teach growing children at home with touch screen sensory games.  You'll never have to keep buying paper for it.,usable,,,FABRIC_DISPLAY,[]
c596ab86e26a4c7faef997f2580fa38e,post information about businesses on this fabric,usable,2019-07-22 19:16:31.86,A1DY3EW6Q0B5K5,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
fd4381ef47934e1a912ed39eb581d397,You could use this technology to compare different fabrics with the mouse rollover option on a website,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
35c9d0be304c482dbd919066cd74d91c,Could be used to replace monitors as more durable versions of them that are used to connect to computers and display cable/video signals.,usable,,,FABRIC_DISPLAY,[]
ea34af797ce840be8d8a9fff0bfcaa1e,It could be used on billboards to save money and to be more creative for businesses to use. These billboards can be converted right away and there won't be a need for LEDs.,usable,,,FABRIC_DISPLAY,[]
1217e048d9f84fe79f94b095aa274220,a wearable fabric for patients for doctors to project images on their body to show exactly where problems are located as well as an image of said body parts - being able to see the inside of the body as well as where problems are occurring could help educate a patient better and make them understand why they need to take care of their health better w/ a more personal touch,usable,,,FABRIC_DISPLAY,[]
968d18155f744896958ba5c8fc80b63a,The tech could be used to create customizable safety clothing for runners and cyclists. Bright warnings could be worn at night for high visibility when running or cycling after dark. Animations could be used for maximum effect in this regard.,usable,2019-07-29 17:30:53.912,A3GIIL73GE2CBQ,FABRIC_DISPLAY,[]
cab42390b9374f61bbbc3e60586e39da,Car seat covers that display the time and temperature and allow the owner to set things from their arm rest. ,usable,2019-07-29 01:04:03.95,A2PXJTMWGUE5DC,FABRIC_DISPLAY,[]
d435de7bb70c4f66a4348f45fa9ea45b,"People could become walking billboards for companies to advertise products. Clothing could be made to play advertisements at trade shows and conventions, allowing for mobile advertising in areas of high foot traffic.",usable,2019-07-29 17:32:39.417,A3GIIL73GE2CBQ,FABRIC_DISPLAY,[]
bccaf8edc82f40ab8d3488aaa546730e,"The deaf would be able to use these displays rendered to their clothing or a pin on their chest to communicate with people who cannot sign, to better express that they are deaf to others as well, as a kind of tag to indicate their disposition.",usable,,,FABRIC_DISPLAY,[]
1850ad2a9fd645d59834ab9812522754,"The display could indicate information about a persons medical requirements on their clothing to make it more direct and clear what their specific indications are, for example, blood type, important diagnosis information, contact information etc",usable,,,FABRIC_DISPLAY,[]
5ef6e49901654b0aa16ad6944737a260,Take a picture of your child and instantly print it on to a tshirt via a machine.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
4ca0f9e114c2408385c92eca3d00a25b,"This could be used as a toy for pets. For example, if you have a cat, you could project birds or mice onto the fabric, and the cat would probably go crazy.",usable,,,FABRIC_DISPLAY,[]
18768810a6aa420aa955a8e537067244,It could turn any work surface into an easy to use display to show others information or to plan out a project more easily.,usable,,,FABRIC_DISPLAY,[]
5cb72879b82843a2a6e4bcb9961d1f64,"The technology could be used for scenes/backgrounds in plays or other performances, and it could be changed out immediately to fit the next scene.",usable,2019-07-23 23:06:28.5,A2ZYUU30WYDYI0,FABRIC_DISPLAY,[]
2949256bed854ab88b190a15d4e9ee20,Prisoners in jail could have a uniform that makes use of this display to let the guards know information about the inmate.,usable,2019-07-29 20:35:01.783,A3L0DCUXI7X3A9,FABRIC_DISPLAY,[]
aaec596cfd8a45f58d322931a6a15c14,"Used on towels and sold to take to the beach or even on the bathroom with you. Would be able to watch videos and view photos without carrying around extra things, like your phone.",usable,2019-07-30 00:59:33.084,AVJUIF9QHQRY8,FABRIC_DISPLAY,[]
7c954b8e87a945a291213b0803c33baf,Helping doctors and the medical field in general with being able to see images and videos anywhere in order to help patients better. Could also help with surgeries when trying to look at things like x-rays.,usable,2019-07-30 00:52:14.181,AVJUIF9QHQRY8,FABRIC_DISPLAY,[]
70dbf43e0a664abdacd9e9a347e2a8ee,This could also be used to cover furniture and home goods to allow for updated styles and new ideas come into trend.,usable,2019-07-29 22:39:02.482,AD70PPBAJSCPV,FABRIC_DISPLAY,[]
3106f16be7ac412ead2c666d80498468,"The fabric can be applied to blank stuffed animals. Like Build-a-bear, the person can draw or download images to decorate their bear then erase and start over whenever they want.",usable,2019-07-30 01:26:34.228,AHDW0M4017Z8K,FABRIC_DISPLAY,[]
2b050ae8899e499fa2d93aa764210ec8,we can use it on cars so it will change color and design without repainting them,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
54d2a892df8e42c5adb70e1fbf13ca78,"This could be used to create a touch display on all blankets. This could have major benefits for both the young and elderly, with alert technology enabled on these blankets with the push of a button.",usable,2019-07-29 22:47:11.568,AD70PPBAJSCPV,FABRIC_DISPLAY,[]
21bc44da530349b1a77e75f9dea64425,use it on shoes so people can dont have to buy the newest ones,usable,2019-07-24 15:25:01.104,AQP4PHYDXRBPI,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
a5ed57acd8fd4108a34f2da81b87cfe7,"When you're in the bathroom, watch videos on the shower curtains. Like, if you're sitting on the toilet, just put the connector on the curtain and watch something like you're looking at a big TV.",usable,2019-07-25 22:11:51.527,A2R0YYUAWNT7UD,FABRIC_DISPLAY,[]
01d6aae8e84344709b866bb7abd47ab1,It could be used as a backdrop in plays and theater. It could be incorporated in any stage set in many different ways. Like a scenery backdrop between stage set elements to give the stage depth and more realistic look.,usable,2019-07-29 19:12:37.074,A27353U3GOR77W,FABRIC_DISPLAY,[]
5ca424cfaf2d4398a537ec47fcf76d1b,Blindfolds would be really fun. (They would have to be modulated to not hurt your eyes). They could have a theme.,usable,,,FABRIC_DISPLAY,[]
9d4bc04c8a124851936ea9ef9cc0da13,"Well the obvious idea to me is that this could be amazing festival and rave wear, concert wear, performance art wear, Olympic ice skating wear, etc. Costumes in general. Let's do this.",usable,,,FABRIC_DISPLAY,[]
76550eba1bba47d99616c5fb08b558b2,This could be used in sports. For practice you could easily change out what color uniforms everyone was wearing then it would be easy to switch out the team members and put different people against each other. ,usable,2019-07-25 17:21:46.664,A3PIRKF57QSWMS,FABRIC_DISPLAY,[]
bc900b6fba894223ada42796df205caa,"Clocks. Changable styles/colors/look. Touch interaction to set alarms. Could be wall, alarm, or countertop.",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
4ed896b31417403b9ba604d41d2a9458,should be an easy device for doctors for diagnosing different illness fast and reliable,usable,2019-07-25 17:13:50.38,AWLT46A9EWTK8,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
5b76e9aa09274246a281b1363d5479d8,Use to cover a site under construction so that it is less of an eyesore,usable,2019-07-25 22:04:00.228,A20X14OMRL0YPZ,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
ec6b0c7246c2463eb90dca5d6fa72e27,"This could be used with a pets clothing, making it easier to keep clean, change colors at will, add personalization and cute sayings, their name, etc.",usable,,,FABRIC_DISPLAY,[]
f96e5b7e9d934a02b8c48c12610e2637,"
You could use it on your shades and it can show high resolution images of family photos.",usable,2019-07-24 22:06:30.918,A2541C8MY0BYV3,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
730cce98efd14b49ac1e6d793237628b,"The technology could be used by the tattoo industry to give people a sort of test drive of their tattoo ideas. Tight clothing could be used to display pictures of tattoo ideas in places like the arms and torso, so that people can have a better idea of how their tattoos will look when all is said and done.",usable,2019-07-29 17:34:38.15,A3GIIL73GE2CBQ,FABRIC_DISPLAY,[]
964594cc5770443fa62d82190c22c2b6,"It could be used for athletes to record whether or not there was a ""foul."" Especially if the fabric had a memory, we could replay the visual of what happened on their uniform and use that to decide if the foul really occurred and if the call made by the referee was justified.",usable,,,FABRIC_DISPLAY,[]
b19869c8f2eb4e4b95114f1f60344955,A touch sensitive fabric could be used as a back drop on stage for lectures,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
851f74177fb14e8a93230d38493546f6,Fabric walls that have videos or slideshows playing,usable,2019-07-26 22:52:06.211,A3FYWUZK52IC2J,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
06e756e3248544ccb55220e2a974a522,"Large corporations could make ""marketing"" clothing that pays you to wear their logo/deals/etc., most likely in the for in store credit.",usable,2019-07-22 17:44:34.021,AUFUUD4WG9CVO,FABRIC_DISPLAY,[]
e2acf8be8c2046528749d9c7a1a6621a,You can use it in a rug. That way you can set your living space as some nature scene. For example if you want to have your house look like winter you would put an image of a snow on the ground.,usable,2019-07-25 03:22:57.433,A2Z70GL7HTFFQR,FABRIC_DISPLAY,[]
55e369db64e448cc83f71c2c9f35a7e1,Animated graphic t-shirts. Programmable with a smartphone or a small microcontroller built into the fabric.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
8ba79c9247b945fe866ec669e29304f1,Buttonless customizable keyboards or touchpads. I'm sure anybody from a soundcloud DJ to a wanna be game streamer would find a use for a button box that was just a thin screen.,usable,,,FABRIC_DISPLAY,[]
e190cb11df92442f95aa5f940e3dc32e,You could use it in a classroom for endless teaching possibilities.,usable,2019-07-29 18:00:35.024,A2196WCNDZULFS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
291eb8875ef045208c2037a963e9906f,It could be used to display all of the quilts in a quilt show so that all of the judges could see them and award ribbons,usable,2019-07-29 20:38:20.134,ANT979UZZF7N0,FABRIC_DISPLAY,[]
6f2ec9977d67489f921eb4694d2f2062,Could be used on road signs and hooked up to a wifi receiver to direct Traffic during storms or notify of a flash flood in the area or even just the temperature of the day with an advertisement.,usable,2019-07-29 01:00:19.771,A11FRLH5KWRLBV,FABRIC_DISPLAY,[]
a35d7c26fc574c3cb4ec3cd9af8960bc,They could use this technology at stores to help assist with space saving. They could put one basic display out and then you could interact with it and see what they actually have in stock. For example you are looking for bedding and the store has a display where you walk up and can view the different patterns they have and how they would look on a bed.,usable,,,FABRIC_DISPLAY,[]
6dd188d76ee44aa684bfd4c3410a60a5,"Make the yardage lines on a football field out of this material, They could be updated in real time to show possession of ground.",usable,2019-07-29 20:39:18.752,AIK9IRPT4M848,FABRIC_DISPLAY,[]
9612c1b3c01044babed695e0936a3116,"You could mix this with the technology that is out now called ""Haptic Technology"" that lets you feel the screen which will transform into a real tactile sensation. Using this you could have people come in and use your app to see how fabric will feel to the touch.",usable,,,FABRIC_DISPLAY,[]
b95d1a7ccf6a4da28dffc438ba61ae4c,"
Combine with sensors and project an image onto a mat to use as a gaming mat.",usable,2019-07-25 17:47:30.526,A35D31QHYQUF9V,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
0fef6779af4d442ebf0a5687908d0209,Fabric displays are more Eco-friendly and can help to reduce the carbon footprint of your company by avoiding unsustainable materials.,usable,2019-07-24 06:40:41.887,A3NGEIHH9C7VF9,FABRIC_DISPLAY,[]
3cb2c433f96543c2b528bdce075279cb,Drapes around your home could have photos or videos on them.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
7e810c8bd67b48f08cd9db5b2ec31dad,This could be used in schools or office environments to organize storage areas. Change out different colors of bins or inboxes for organization and color coordinated it for different needs. This could be especially useful for lower functioning children that work well with visual cues.,usable,2019-07-25 17:23:40.596,A3PIRKF57QSWMS,FABRIC_DISPLAY,[]
323e7bdef121487c9de66a3c5accafa2,This could be helpful when making body armor and camouflage for soldiers. If you were able to project the image behind a soldier onto his suit he would essentially look like the area behind him to anyone in front of him.,usable,,,FABRIC_DISPLAY,[]
680951767edd4062ae0f67ae88cca9ec,"the ability to connect all of the shirts and make a giant screen. For example everyone goes to the beach and takes off their shirts, connects the fabric and now there is a 30 foot screen",usable,,,FABRIC_DISPLAY,[]
7c86732f1d7d4a7481ee038b4110c819,Factory workers could have uniforms with this technology that would change colors to show that the worker was busy with a particular task.,usable,2019-07-29 20:39:06.629,A3L0DCUXI7X3A9,FABRIC_DISPLAY,[]
eb8b35e69c1b496fbce931d4ce124ced,"During time sensitive emergencies, hospital personnel would be able to treat and diagnosis a person if they were able to quickly pull up a patient profile with the touch of a penny sized connector. They would be able to view their medical records as well as treatment as they move them into the proper room. ",usable,2019-07-25 18:02:37.657,A3E9A9O3CLMEW,FABRIC_DISPLAY,[]
96f4dd2154a14c95b822b0b5ce7de662,Hats for hipsters that like to be different and end up in the same location with a bunch of other hipsters wearing PBR caps.,usable,2019-07-28 21:19:01.477,A3LPHYONE222OY,FABRIC_DISPLAY,[]
70f1d90ee850400085b906a618c51370,"Use it as a baby monitoring blanket, almost like snuggling with your child as you sleep.",usable,2019-07-30 03:22:18.821,A3DKB1786IV19A,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
f2f344199abc4032882c778b82a6523e,put it on a mug and have one of those changing designs on it,usable,2019-07-28 15:14:15.692,A2DNLHS1RSTF5R,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
acc7ee4e64be47deb284f0e0f238887f,You can use it to change the color of your shirt for an impromptu night out.  You could also use it to change up the colors for things such as cardigans for a better match.,usable,,,FABRIC_DISPLAY,[]
03495b7911d0421bb0a0a9f0c1b86435,"Use it in classrooms as an interactive blackboard and on student desks for learning, writing, and displaying images",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
d70fda73b8ba444ab188e98958520371,it can be used as billboards.,usable,,,FABRIC_DISPLAY,"['Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
24f828cab5d24704aeb5afef5b4e81a9,"a kid friendly , easy to operate with the ability to design it to look like whatever you want",usable,2019-07-25 17:06:59.137,AWLT46A9EWTK8,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
6e4e2d2fe3844681a8e3a34a61876770,"
A coat or shirt that you can easily just tap to check what the weather is like.",usable,2019-07-24 22:32:02.282,A1AKL5YH9NLD2V,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
09c3503f15484d7784ed58a6c8fd3308,shirts sold to concert or other event goers intended for gathering autographs with,usable,2019-07-28 23:57:48.68,A31A4YKVSOYRVS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
