ID,CHALLENGE,CREATED,DESCRIPTION,HIT_ID,STATUS,WORKER_ID,LENGTH,SPAM,SPAMPROB,TRIGGERED
18666bcaa5724a6dbfaa85f63e754662,cscw19-1-imageAndDescription-label,2019-03-21 11:01:17.07,creative the hip pop song collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,37,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9973713159561157', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
36d631660f564eeda7939a0df8e5ce0f,cscw19-1-image-label,2019-03-23 09:38:27.755,THE DISPLAY IS IMPORTANT IN THE PHONE,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,37,spam,0.92,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999219179153442', 'linearClassifier: 0.7716339286807652', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'sentencestructure3', 'without verb or adj', 'without verb or adj unigram']"
6f19895cd3444f6a901abebb823677fb,cscw19-1-image-label,2019-03-23 23:10:10.994,TO BUILD A COMPANY AND MAKE A PROJECT,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,37,spam,0.92,"['1-WordBayes: 0.9999999999957855', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.99982750415802', 'linearClassifier: 0.6934124632744512', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj', 'without verb or adj unigram']"
d0f0dcffd6424419b38651a07cbdf34b,cscw19-1-imageAndDescription-label,2019-03-21 11:02:39.353,creative an romantic movie collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,38,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9994779229164124', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
d8cab41a48e044c9816f25a81cde162b,cscw19-1-imageAndDescription-label,2019-03-21 11:05:15.469,creative the romantic song collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,38,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9991788268089294', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
8ae759bdba5944f7a3b4e45e5ac9b022,cscw19-1-imageAndDescription-label,2019-03-19 10:41:22.637,THE SYSTEM AND TECHNOLOGY HAVE IMPROVRD,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,39,spam,0.95,"['1-WordBayes: 0.9999999999998181', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9995338916778564', 'linearClassifier: 0.7985835201086259', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj', 'without verb or adj unigram']"
75c732df49fa449ab01c7dbb95d5a54a,cscw19-1-imageAndDescription-label,2019-03-23 09:40:50.11,built a house with your old repaired bus,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,40,spam,0.87,"['1-WordBayes: 0.999999999338028', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9425945281982422', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
629bded6b5424d56993aef660fd20558,cscw19-1-description-label,2019-03-19 11:42:43.482,Using coating product was less expensive,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A2MCHM4AYLASQO,40,spam,0.92,"['1-WordBayes: 0.999999999994617', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9995112419128418', 'linearClassifier: 0.6692676364877176', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
f10c0dceebc8442d871eb427c143ec82,cscw19-1-imageAndDescription-label,2019-03-19 10:35:50.848,IT IS A MEDICAL TERM THAT NEED MOST TODAY,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,41,spam,0.91,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9996976852416992', 'linearClassifier: 0.6287999532392092', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj unigram']"
b52fdc6a2fe845d2bcded4f054e7da41,cscw19-1-imageAndDescription-label,2019-03-23 09:52:44.928,we need to improve to our health services,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,41,spam,0.88,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9786060452461243', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
94452a302d434677a9bf41c009722613,cscw19-1-imageAndDescription-label,2019-03-12 13:54:58.035,I have a new idea about digital advertising,3NFWQRSHVEL7NUF5ZHJ1CXKDF66GF7,unreviewed,A3UZIW8HF28L9E,43,spam,0.88,"['1-WordBayes: 0.9999999999987376', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9824390411376953', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
92f8fdce9f224d7d943c56579b8282d4,cscw19-1-image-label,2019-03-23 22:47:39.29,IDEA THAT WE SHOULD DO THE PROJECT CORRECTLY,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,44,spam,0.92,"['1-WordBayes: 0.9999999999999996', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9998134970664978', 'linearClassifier: 0.6934124632744512', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj', 'without verb or adj unigram']"
e2d5a90b8eac47369b531aba5c4143a7,cscw19-1-image-label,2019-03-23 09:36:18.485,THE SERVICE IS VERY VERY IMPORANT IN THE JOB,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,44,spam,0.94,"['1-WordBayes: 0.9999999999999523', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999780654907227', 'linearClassifier: 0.7716339286807652', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'sentencestructure3', 'without verb or adj', 'without verb or adj unigram']"
6c53b40f09064e60b16c8bf37d837869,cscw19-1-imageAndDescription-label,2019-03-23 09:29:02.138,brain strom disease have been increased today,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,45,spam,0.88,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9924781322479248', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
6f58a723f33b4850adee1c66a489ddd8,cscw19-1-image-label,2019-03-23 09:46:17.978,I AM HAPPY TO SHARE MY FEELINGS AND THANK YOU,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,45,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.998477041721344', 'linearClassifier: 0.594896987944353', 'Wordcount', 'Wordcount', 'Uppercase', 'without verb or adj unigram']"
fc3a7742add44a3b8cb180b7b5adb892,cscw19-1-image-label,2019-03-23 11:02:31.571,the education is more important from this world,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,47,spam,0.91,"['1-WordBayes: 0.9944561981899914', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999778270721436', 'linearClassifier: 0.6329678386092639', 'Wordcount', 'Wordcount', 'Wordcount', 'sentencestructure3']"
cadc1886a7344fa9a7777e31fa8d1d4c,cscw19-1-image-label,2019-03-23 09:37:29.173,THE NEW TECHNOLOGY IS  IMPROVED TO THE KNOWLEDGE,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,48,spam,0.93,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999476671218872', 'linearClassifier: 0.7182176304146486', 'Wordcount', 'Wordcount', 'Wordcount', 'Uppercase', 'sentencestructure4', 'without verb or adj unigram']"
50a29f16d24343c480944647da2a1d5c,cscw19-1-imageAndDescription-label,2019-03-23 09:51:05.31,we need to improve our system qualities for future,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,50,spam,0.88,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9982311129570007', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
667e0b90c97a49bcacee5a5cafb4940a,cscw19-1-imageAndDescription-label,2019-03-21 12:21:38.716,food idea brainstorm idea products system gadgets. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,51,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9989468455314636', 'linearClassifier: 0.6155955057378868', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
d2d545fb1978460c88f4e08ab7124c60,cscw19-1-imageAndDescription-label,2019-03-23 09:49:48.652,now a days gadgets lot important in our people life,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,51,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9994439482688904', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
1e3acb5457014fc285875192e63dba26,cscw19-1-imageAndDescription-label,2019-03-21 10:57:40.669,creative the short film and every one should view it.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,53,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9967182278633118', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
218f43a86fcf4e4b99843b9b2019b985,cscw19-1-imageAndDescription-label,2019-03-23 09:33:22.663,an different antibotics have to describe for the disease,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,56,spam,0.88,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9980599284172058', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
1c571c437f344bc58e1e42cac07c7f41,cscw19-1-imageAndDescription-label,2019-03-21 12:12:37.72,books is very important many knowledge to the art image.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,56,spam,0.88,"['1-WordBayes: 0.9999999999999982', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999489784240723', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
8e6bb4735ce8418cb0cadea95855ac02,cscw19-1-imageAndDescription-label,2019-03-23 09:46:43.532,brain storm people need to more awareness  about disease ,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,57,spam,0.88,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.999479353427887', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
50a62eab476c4d9aa6687678a260d7b2,cscw19-1-description-label,2019-03-19 11:58:52.443,clean the display regularly then it will works flawlessly ,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A1IBQ7MUUTWLS9,58,spam,0.86,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9179604649543762', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
ee00ad09c91a4a2ab8afd196b76e1865,cscw19-1-imageAndDescription-label,2019-03-21 12:09:12.481,book is important to all.so many knowledge have in the ways. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,61,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9986353516578674', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
bc3cf60c0b074f4c977eff3372f98ceb,cscw19-1-imageAndDescription-label,2019-03-23 09:43:28.796,we need to  improve services hospital for  brainstorm people ,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,61,spam,0.88,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9963107705116272', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
a531470846fa428da9d42ccd9a9ccc65,cscw19-1-imageAndDescription-label,2019-03-23 09:36:52.197,a main think is that to reduce a number of person affected by it,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,64,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9734407067298889', 'linearClassifier: 0.6225423224885205', 'Wordcount', 'Wordcount', 'sentencestructure2']"
1ad013f2780f4ac7bb4a27b3aefa5e49,cscw19-1-imageAndDescription-label,2019-03-21 12:14:58.289,fashion designer important also same as many design set this page.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,66,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9996446371078491', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
8585e82a766b43d6a7e3a9b7dc45051b,cscw19-1-imageAndDescription-label,2019-03-21 12:22:58.568,vegetables on the sequence to the products system service to the pages. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,72,spam,0.89,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9964882135391235', 'linearClassifier: 0.5812895990793027', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
d54110268ac1478bb352f8848f6fda6b,cscw19-1-imageAndDescription-label,2019-03-23 09:41:38.705,we need to improve the gadgets in upper level class in all our countries,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,72,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9945914149284363', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
c4b5312a13de47c88d3038f64d567bb2,cscw19-1-imageAndDescription-label,2019-03-21 12:19:05.094,Brainstorm cool products gadgets ideas available products gadgets process.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,74,spam,0.88,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9994102716445923', 'linearClassifier: 0.535821396996171', 'Wordcount', 'Wordcount', 'Wordcount']"
4cfe6d28c5e540dfa1ef29c22045fb90,cscw19-1-imageAndDescription-label,2019-03-23 09:32:31.046,the new ways or treatment to avoid brainstrom have to  develop in technology,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,76,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9973949193954468', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
04dc166334e3457ba5204d197a8631dd,cscw19-1-imageAndDescription-label,2019-03-21 12:20:24.41,innovation idea  on the sequence on the  chocolate products on the sequences.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,77,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9987773299217224', 'linearClassifier: 0.5812895990793027', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
eb7843ff049f470ab214da847068c5ce,cscw19-1-imageAndDescription-label,2019-03-19 10:38:37.049,THE BRAIN STORM IS AVERY DANGEROUS DISEASE THAT WERE AFFECTED BY MANY PEOPLE ,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,77,spam,0.94,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.999980092048645', 'linearClassifier: 0.7468462034879096', 'Wordcount', 'Wordcount', 'Uppercase', 'sentencestructure4', 'without verb or adj', 'without verb or adj unigram']"
65b4955a080e4af693dcfda61d806bd7,cscw19-1-imageAndDescription-label,2019-03-21 12:16:07.1,biscuit is very clean and health prepared on the products healthy food available.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,81,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9982637763023376', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
4302bfe2d6294c3ea3ea6b9782055f67,cscw19-1-imageAndDescription-label,2019-03-21 12:14:10.924,food is important to all. food picture is available part on the idea.graphic image.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,83,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9991532564163208', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
c1cd18efb3bd45b4b8493a5da19809c4,cscw19-1-imageAndDescription-label,2019-03-21 12:10:47.775,movies created in director on the process.many information gathered in nice images.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,83,spam,0.87,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9863945245742798', 'linearClassifier: 0.5001765820474225', 'Wordcount', 'Wordcount']"
c497d9b29fcd4bdfb8aa948deeedca91,cscw19-1-image-label,2019-03-23 09:40:02.653,THE BUILDING IS VERY VERY MUST AND TO MAKE THE GOOD QUALITY PRODUCT AND THIS IS MUST,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,84,spam,0.89,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999927282333374', 'linearClassifier: 0.5791571626230531', 'Wordcount', 'Uppercase', 'sentencestructure3', 'without verb or adj unigram']"
f3644efdbe7b4e9faac7925644a74ab2,cscw19-1-imageAndDescription-label,2019-03-23 09:39:27.532,we can also introduce some of the healthy and taste juice for increase the product  quality,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,91,spam,1.0,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.99835604429245', 'Wordcount']"
3180436eab8f47f8b49508c1e930a33a,cscw19-1-imageAndDescription-label,2019-03-23 09:48:50.162,brainstorm is very bad thing for patients we need ti improve lot things in our medical services,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,95,spam,1.0,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999420642852783', 'Wordcount']"
ca872c4b8f3b47f995c9907f6befac79,cscw19-1-image-label,2019-03-23 09:43:09.996,THE  KNOWLEDGE IS VERY VERY IMPORTANT IN THE PEOPLE AND THIS IS VERY VERY USEFUL TO LEARN THE LIFE,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,98,spam,0.89,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999992847442627', 'linearClassifier: 0.5791571626230531', 'Wordcount', 'Uppercase', 'sentencestructure3', 'without verb or adj unigram']"
f036e700529e4a47a842bc746b99c468,cscw19-1-imageAndDescription-label,2019-03-23 09:46:54.932, taking a ventilation process for step of brain strom should be avoid and take a other type of usage behalf that,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,112,spam,0.89,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9808303117752075', 'linearClassifier: 0.5925499803218546']"
4e3157c1e4ab4b65bba6b59ef031157c,cscw19-1-image-label,2019-03-23 11:00:37.247,i like computer it is very useful and it is more important from this world and in the system is very very important,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,115,spam,0.86,"['5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999717473983765', 'linearClassifier: 0.5925499803218546']"
76a58d97462b413ebec06b0da9f81ce7,cscw19-1-description-label,2019-03-23 10:53:25.512,Drawing is a form of visual art in which a person uses various drawing instruments to mark paper or another two-dimensional medium.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,131,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9985920786857605', 'linearClassifier: 0.5925499803218546']"
dac712652f0045f6ad174e138aa6978d,cscw19-1-imageAndDescription-label,2019-03-23 10:44:28.717,"a written or printed work consisting of pages glued or sewn together along one side and bound in covers, a bound set of blank sheet.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,132,spam,0.88,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9374551177024841', 'linearClassifier: 0.5925499803218546']"
1cf10a5a2aaa4879861358184fe3c4d3,cscw19-1-description-label,2019-03-23 10:57:21.633,A hospital is a health care institution providing patient treatment with specialized medical and nursing staff and medical equipment.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,133,spam,0.89,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9990872144699097', 'linearClassifier: 0.5466714181408628', 'Wordcount', 'sentencestructure1', 'definition']"
bbacdbfed5aa4475b3cd04e809db73d2,cscw19-1-imageAndDescription-label,2019-03-23 10:58:36.342,"The sea, the world ocean or simply the ocean is the connected body of salty water that covers over 70 percent of the Earth's surface.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,133,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999361038208008', 'linearClassifier: 0.5925499803218546']"
1901b1a2a0164494be346e408cd338bc,cscw19-1-description-label,2019-03-23 10:54:06.051,"A building, or edifice, is a structure with a roof and walls standing more or less permanently in one place, such as a house or factory.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,136,spam,0.93,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.990544319152832', 'linearClassifier: 0.7364139345572022', 'sentencestructure1', 'definition']"
ade7ae3d4a0d4a279d1aa061640687d8,cscw19-1-image-label,2019-03-23 10:40:16.35,"The domestic dog is a member of the genus Canis, which forms part of the wolf-like canids, and is the most widely abundant terrestrial carnivore.",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ALBWW1QT4IPU2,145,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999825954437256', 'linearClassifier: 0.686344084024081', 'sentencestructure4']"
ca76d82746c442cd996096738931f32a,cscw19-1-description-label,2019-03-23 10:38:18.518,"The domestic dog is a member of the genus Canis, which forms part of the wolf-like canids, and is the most widely abundant terrestrial carnivore.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,145,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999825954437256', 'linearClassifier: 0.686344084024081', 'sentencestructure4']"
7c4e4acdbe57449f8de6bd192e70e921,cscw19-1-image-label,2019-03-23 10:12:51.945,"The domestic dog is a member of the genus Canis, which forms part of the wolf-like canids, and is the most widely abundant terrestrial carnivore. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,AXHFWTX0LTTOP,146,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999825954437256', 'linearClassifier: 0.686344084024081', 'sentencestructure4']"
d0b33af15a7043acaf09dbf0f86d5cf6,cscw19-1-description-label,2019-03-23 22:55:51.534,"In nearly every field one can imagine, and some that are just emerging, the importance of design has never been greater. In all areas of manu- facturing,.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,154,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9992331266403198', 'linearClassifier: 0.5925499803218546']"
e3ad5af46fed4204af4c51d6023c3df3,cscw19-1-description-label,2019-03-23 10:46:46.116,"Home appliances, also known as domestic appliances, are electrical machines which helps in household functions, such as cooking, cleaning or food preservation. ",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,160,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9949643611907959', 'linearClassifier: 0.5925499803218546']"
831a01f2d22d4578906efa5f2e984183,cscw19-1-image-label,2019-03-23 09:55:32.939,Plastic is material consisting of any of a wide range of synthetic or semi-synthetic organic compounds that are malleable and so can be molded into solid objects.,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,162,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9999427795410156', 'linearClassifier: 0.5925499803218546']"
dddc7029dc6d441fb7abeb9eedbcf038,cscw19-1-description-label,2019-03-23 22:51:44.575,All other products and services may be trademarks of their respective owners. ..... how to use the lab investigations in your AP Biology Course. The revised AP ...,3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,163,spam,0.93,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9994481205940247', 'linearClassifier: 0.7188538885676983', 'Charseq']"
d8e696e191db4bc0a3082189b641a5d9,cscw19-1-image-label,2019-03-23 10:47:17.225,"Copying is the duplication of information or an artifact based on an instance of that information or artifact, and not using the process that originally generated it. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ALBWW1QT4IPU2,167,spam,0.93,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9936444759368896', 'linearClassifier: 0.7109400439502827', 'definition']"
e0ff3d85fade4888860d1ec5a5098fd8,cscw19-1-image-label,2019-03-23 09:53:27.791,"In botany, a fruit is the seed-bearing structure in flowering plants formed from the ovary after flowering. Fruits are the means by which angiosperms disseminate seeds.",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,168,spam,0.9,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.999906063079834', 'linearClassifier: 0.5925499803218546']"
f86eb3fed4bc4e4ba92d444b98c4eebe,cscw19-1-image-label,2019-03-23 09:57:43.331,"A recipe is a set of instructions that describes how to prepare or make something, especially a culinary dish. It is also used in medicine or in information technology. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,169,spam,0.92,"['1-WordBayes: 1.0', '5-WordBayes: 1.0', 'SentenceEmbedding: 0.9394341707229614', 'linearClassifier: 0.7364139345572022', 'sentencestructure1', 'definition']"
