"ID","DESCRIPTION","STATUS","CHALLENGE"
"1b6bef96a53b424c88348e4254ecb37b","The fabric display can show the price of shirts and clothing instead of price tags. This will make it easy to adjust the price of shirts without having to manually replace price tags.","usable","FABRIC_DISPLAY"
"d11fab6eb3344a3298d9e55ebbc276b4","The fabric display can be used on military uniform to adjust to the surrounding and project a fitting camo that would help the soldier better stay hidden in the environment they are in.","usable","FABRIC_DISPLAY"
"383d3be9ce2b4233b91f842fe0592a3d","A treadmill that notices you foot falls and how you're walking on them. Kinda like those foot machines at walmart can tell where your putting pressure down.","usable","BIONIC_RADAR"
"38c85a85134144dfbad1d4296e8f91f0","A pad that you sit on that shows where you're putting pressure on your butt to tell if you're sitting right and to adjust","usable","BIONIC_RADAR"
"5f82157825024e4e9d9bc9cab919ca40","A camera at the front of a spine doctors office to tell if you're walking straight and upright correctly","usable","BIONIC_RADAR"
"7c3f597fe4d246ee87a46429f622aa71","At stores in the front to monitor how many people are coming in and how often so they can put more or less cashiers on duty.","usable","BIONIC_RADAR"
"02a2df454a224b8e9fd4b00263ba263f","Use it during hunting seasons to tell which areas are the most populated by pests that need to be culled","usable","BIONIC_RADAR"
"b416c21450ac43bb90aed4812b710f42","Use it in the ocean to tell where and when to fish","usable","BIONIC_RADAR"
"4fd01861eb2c4786a6d27ba6cc511e74","Use it in a gym to monitor the correct work outs and to make sure you're doing them properly so that you don't hurt yourself.","usable","BIONIC_RADAR"
"f021302563564f83a629ceba3445e65e","You could have this at a doctors office so that a patient could circle the areas on their body that hurt at that moment and paint them different colors","usable","FABRIC_DISPLAY"
"2aafa82dd3a0460e966dde5e95ae0ca3","You could have this shirt and write on it which team of a team sport you belong to in a convention style meeting","usable","FABRIC_DISPLAY"
"d882485ff49d42349b809676162fa6bf","Instead of needing a projector you could just have a huge curtain of this fabric","usable","FABRIC_DISPLAY"
"f69d7b4dd74a4b4a9f113e515bafb81a","You could set it up as a table cloth so that you could write which guest sits where directly on the table","usable","FABRIC_DISPLAY"
"05c7094aee7645d897e2853bd05d2287","It could be used as an active bulletin board for a company so that anyone could come up and change it quickly or add images that you need to.","usable","FABRIC_DISPLAY"
"f00052ef28ac4a149d9d8f3535191a99","It could be used at the front of the stores so that you could have an easily changeable advertisement board","usable","FABRIC_DISPLAY"
"a338cedad7804c26873716b1946d6cd7","You could use it as a farmers market stall cover so you could put the prices on it and what the item is","usable","FABRIC_DISPLAY"
"665f981892ab4ee1a24dec063cc04c13","This idea would be good for helping injuries in major sports especially those like the NFL. Things like concussions.","usable","BIONIC_RADAR"
"9f26e05a252f4b53ab6d7ae8f4af5570","Can be used to keep track of things underwater possible.","usable","BIONIC_RADAR"
"cac92d1ec67d47819b4fee335d656c2b","Used to help us identify things like earthquakes or hurricanes early. Can give early warning sign of something.","usable","BIONIC_RADAR"
"9c21f4574e3747f4a4dcc762dbb56736","Help improve the VR world and gaming experience. Possibly even enhance laser tag type gaming.","usable","BIONIC_RADAR"
"8f61cd5eec01461ea8b1df8fae5a7aff","Can help bike riders with helping them recognize cars or big objects in the way, especially at night time.","usable","BIONIC_RADAR"
"140e1c8b676c4f4abb5f825064b7f69c","Can be used as a safety tool outside your home, detecting movements or keeping track of children in and out of house while not home.","usable","BIONIC_RADAR"
"65f440090d494804891bb95eb810efd7","used for the bedroom as a monitor on your actually bed(sheets), being able to project movies and things.","usable","FABRIC_DISPLAY"
"3378cf63fd3044f3a2fb75da3371d7b8","Helping fashion designers with designs and ideas.","usable","FABRIC_DISPLAY"
"7c954b8e87a945a291213b0803c33baf","Helping doctors and the medical field in general with being able to see images and videos anywhere in order to help patients better. Could also help with surgeries when trying to look at things like x-rays.","usable","FABRIC_DISPLAY"
"cda78c4d5f1a4965a6c04cc77dfa1475","Could help in coaching sports when reviewing tapes in locker room or half time and trying to train better. Would be able to easily pause video and even play it on the field when doing practice.","usable","FABRIC_DISPLAY"
"ee1f9bcc6d1c4838b2ddb6e066943230","Could use it in a home bench for kids or adults. Easily have a game night or movie night wherever you see fit. Could take outside for nice summer nights or tame kids with games when doing things like housework or cooking.","usable","FABRIC_DISPLAY"
"aaec596cfd8a45f58d322931a6a15c14","Used on towels and sold to take to the beach or even on the bathroom with you. Would be able to watch videos and view photos without carrying around extra things, like your phone.","usable","FABRIC_DISPLAY"
"84e2cd332e644cf197250ce1ce4ffadd","A traffic light that can detect dangerous road patterns and how drivers typically react to them","usable","BIONIC_RADAR"
"484564e499cf47bea9933d4aa45c5df3","A sensor for a store to let the owners know the typical walking patterns of regular customers and giving them a general idea of how to map out the store to make it easier to navigate or make some products more obvious than others.","usable","BIONIC_RADAR"
"99b016edb758441b81461fea0e4c4df7","Use in detecting how your typically walk and carrying yourself, giving you suggestions on how to create and maintain proper posture.","usable","BIONIC_RADAR"
"65c60143c57f4662bac74bee635f4d90","A tool for artists to let them know if they're practicing bad artist habits, like letting their hand drag across ink or hunching over the page.","usable","BIONIC_RADAR"
"3598a377cf4f4445ae3c53e128cf2e3b","Good for use in the military to help them come up with new methods of creating strategies against enemies and practicing them, getting feedback on what works and what doesn't, while keeping a close eye on their comrades.","usable","BIONIC_RADAR"
"52d50796a9e046fd9848b026822f95d5","Could be used for motion capture animation to create more natural and fluid animation.","usable","BIONIC_RADAR"
"b3c710ea715e4bc5afaecb7100df2233","Used to help dancers choreograph their numbers better as well as improve their own personal performances.","usable","BIONIC_RADAR"
"7efbc2eaca494e7bbd7cd35f39c01094","Used for tracking animals on wildlife cameras to help study them and their movements. Since the tech can recognize the animal so well, it can follow their movement patterns, their growth and how they react to certain things.","usable","BIONIC_RADAR"
"82d155753da54a95a68813141fc472fd","Could be used in a car to help drivers drive more safely, such as detecting objects and people or giving tips for better driving tips to prevent wear and tear on the vehicle.","usable","BIONIC_RADAR"
"001a01d48982430a891c5ff60129aa8f","Martial artists can use it to help improve their performance and know where to hit to either do more damage or to spar in a safer manner.","usable","BIONIC_RADAR"
"98a1846b3f004138994695187c38e217","Really flashy and fun fashion ideas like animated shirts or strobe light shirts.","usable","FABRIC_DISPLAY"
"aae0fed3308142a88880d0740b884c7d","It could be a new way of giving a powerpoint presentation at work.","usable","FABRIC_DISPLAY"
"bb894cf992664bea8be4fa3596943c34","ANy large curtain can be turned into a movie screen.","usable","FABRIC_DISPLAY"
"8c71c769f2e74a59ab5ad641ea601f7f","Use in car covers to detect if someone's been touching the tarp and hightlight spots where the contact occurred.","usable","FABRIC_DISPLAY"
"d4daa7a7a95b4193a7c65d8de29ad57f","Fun animated blankets for kids.","usable","FABRIC_DISPLAY"
"5da3577dce064d599ade6395cfc3e1b5","Create and replace billboards very easily with giant pieces of fabric that can display advertisement images or even moving commercials.","usable","FABRIC_DISPLAY"
"88383681ad6b48f6b9a42fe6bb96eb82","Create an option to connect your phone to it so you can text on your sleeve without getting your phone out.","usable","FABRIC_DISPLAY"
"a64e778522e64969beac11fa8c508f53","Plays can be made much easier with huge backdrops that display pictures of fancy sets and even have effects like rain or a sun rising when the scene calls for it,","usable","FABRIC_DISPLAY"
"c2506b0c866c4dceb70ba26d718cd707","If you're trying to get someone's attention, such as in a crowded airport or at a concert, you can flash the person's name on your shirt.","usable","FABRIC_DISPLAY"
"3106f16be7ac412ead2c666d80498468","The fabric can be applied to blank stuffed animals. Like Build-a-bear, the person can draw or download images to decorate their bear then erase and start over whenever they want.","usable","FABRIC_DISPLAY"
"c65917c6e43b4bfe9e92992aac8b708d","A big piece of fabric can be used to make a slideshow display for a birthday party or other event.","usable","FABRIC_DISPLAY"
"6b210b77ae144cb8bd8db92651cb801e","A tablecloth for restaurants that can display seating arrangements for reserved parties or indicate that a table is about to taken.","usable","FABRIC_DISPLAY"
"7176a8d347eb482ca832aebc28426c6c","This would be very useful for teachers as they can have a big touchschreen device simply hung up in the classroom that is bright and easy to see and manipulate. When you're done, you just wrap it up and put it away so the wall can still be used for decorations and awards.","usable","FABRIC_DISPLAY"
"c99242cb40b54e4188d1558186ffdb52","Play movies on your blanket at bed time in case you don't have a TV in your bedroom.","usable","FABRIC_DISPLAY"
"25833a4a8752424e9293c1889b2db2ee","A flag that you can change to be any country, state, sports team etc.","usable","FABRIC_DISPLAY"
"9c499dba13384d9693837d3b497994f1","Use in operating rooms on the blanket or sheet to get a much bigger view on the operated area.","usable","FABRIC_DISPLAY"
"586c404df32c497e950ff643cdcd069c","Use in shoes to display how many steps you've taken, how far you've walked, your maximum speed etc. Could also display calories burned and goals for people losing weight.","usable","FABRIC_DISPLAY"
"5116ff0c4fed4c5098ceacf34969c062","A cube with a camera built into each side. It can be placed anywhere in a room and anything that moves near it will be picked up by one of the cameras and a motion detecting software will analyze the movement and create a unique ID based on the persons movement, limb size, or the objects shape. For non moving objects it can still scan them but will use a software to create a 3D map of the object.","unusable","BIONIC_RADAR"
"0dae3ac869954f20a75a615b0aac7697","A single camera on a moving base that can rotate to face any direction. It will face any movement that is detected then use a laser to create a 3D model of it which it will store and can be recognized later.","unusable","BIONIC_RADAR"
"5db470477b7f42d795c18fb211ebffc2","A software that can be installed with an app on a phone and uses the phones built in cameras to scan objects and store them in a database which anyone who has the app can access. Therefore if someone is missing and is picked up on someones phone in passing it can alert the other users.","unusable","BIONIC_RADAR"
"75bfb2052a384fe5a85bf10573acb05c","A camera with a program on it that has enough data to recognize patterns and determine certain diseases from it.","usable","BIONIC_RADAR"
"aa2098c8749f4f648f22c3bd1acffa05","A computer program that uses a webcam to capture movement and can store the data in a way that it can give it to other programs, i.e a program for programming robots so they can copy the movement, or so assembly line robot arms can move in the same pattern and do the same things.","usable","BIONIC_RADAR"
"6b92a938713341ffb42b48c6e61d3af8","We can use devices like these to help with the study of young children who haven't learnt to walk yet. This device would monitor them and hopefully alert the parents if it senses the child attempting something new such as walking.","usable","BIONIC_RADAR"
"1c79977e52a2494692dd8907a56d7f95","This technology could be used as part of a security system, alerting owners when there is unusual activity around the outside of the house.","usable","BIONIC_RADAR"
"60967e4fff9c4c0aaf1c695cf4de2439","You could possibly use them to record how often you perform different mannerisms.","usable","BIONIC_RADAR"
"4159599d78b64a3eb44e7c16d8f3461a","You could have a video feed to connect people across long distances through their curtains.","usable","FABRIC_DISPLAY"
"cee9dab4f54f41b0a7d9ab666c0a8937","You could re decorate easily through the fabric using downloadable settings.","usable","FABRIC_DISPLAY"
"4f5f2506fb3841f99436c89bc2633367","You could use it for home security, having your shirt turned into a camera feed connected to the inside of your house.","usable","FABRIC_DISPLAY"
"70f1d90ee850400085b906a618c51370","Use it as a baby monitoring blanket, almost like snuggling with your child as you sleep.","usable","FABRIC_DISPLAY"
"77daab60b9624e6288d112bf38a143c5","Use it in a hat as a music player while you are going for a walk.","usable","FABRIC_DISPLAY"
"c44d12bb3f3a41b9ae5263ba699c3f28","It can replace a smart watch as a smart sweat band. Fits more snug while not having to be metal or plastic.","usable","FABRIC_DISPLAY"
"7c430d2da95f439e9f1323744ead7570","Use it as a pillow case to help with sleep by playing relaxing and calming music and sounds.","usable","FABRIC_DISPLAY"
"98238370142e41f68bc1baa7051c3bba","You could use it as a table cloth in restaurants, showing a menu to patrons when they first get there, then switching to games or scenery after they have placed their orders.","usable","FABRIC_DISPLAY"
"2612b53ba74a416dabbfb6a1f2742d56","Use it with a teddy bear so that its expressions and colors can be changed.","usable","FABRIC_DISPLAY"
"e11888e677644c0489f31508ad869aea","It can be used for pranks, such as a trick carpet that changes from looking blood smeared to normal.","usable","FABRIC_DISPLAY"
"f2afdb5ec464411a95ff723ea36f00fd","We could get in contact with the police in heavily populated cities and the could identify for us areas where accidents always occur. These devices could be implemented there in order to track how accidents occur there, and could help the city figured out what could be changed so accidents no longer occur.","usable","BIONIC_RADAR"
"3eefe4f7fbf847b78598227f8b68591c","We could use these devices at concerts where thieves always steal things such as wallets and phones out of people's back pockets. These devices could recognize the movements associated with a stranger grabbing something out of your back pocket and could alert security about what is occurring and apprehend the thief. This could help prevent the thief from stealing as usually thieves at these event steal from more than one person.","usable","BIONIC_RADAR"
"6516b9ef8fe94234a0a207e3b67e9493","We could use these devices at swimming pools. It's very common that people who are first beginning to swim have trouble learning new swim strokes. Often they are doing something wrong such as not turning their head enough to breathe. These devices could be placed in the swimming pool and could analyze and watch these swimmers to see what bodily movements they are doing wrong. This could be a huge help because it's often such a minuscule error they're making which would be hard to see with the human eye.","usable","BIONIC_RADAR"
"32ccc4f0c89c47bbac2c3263d0b9383e","first thought is it can be used in self driving automobiles to learn and get smarter about road dangers.","usable","BIONIC_RADAR"
"969ac28e29994831b029ff499e8ce3fd","since there is so much we don't know about some animal behavior like sharks they could be used to find out a lot more about there behaviors.","usable","BIONIC_RADAR"
"c9b61be966dd43478806bbc6764a2069","We can use these to keep track of elderly who have parkinson's disease and might wonder off","usable","BIONIC_RADAR"
"1dd202f051d34e38a9f1783882600313","We can use these on race horses so that we can track how tired they might be","usable","BIONIC_RADAR"
"b117aa5adf1e4d158db3e28197f533d8","I can see this being used in prevention of crime and terrorism by picking out details of criminal behavior and using it to spot potential crimes before they happen","usable","BIONIC_RADAR"
"df275efb38af420a97c7508ce149a8dc","it can study movements used by people shoplifting and find the actions used by very stealthy thieves","usable","BIONIC_RADAR"
"88dd8133f20244e18e26298cf0a154e4","We can use this keep track of young children in schools","usable","BIONIC_RADAR"
"03057241e1af476297c1fbd2be5edfaf","city planning could benefit very much from this by using data from large or even small cities to find out problem areas and how to make everything in a city flow better.","usable","BIONIC_RADAR"
"0c2b44a3f81f4c218763f47d6a4a7ffc","We could use it to track our cars in case they are stolen","usable","BIONIC_RADAR"
"cd7111cfccff4218a6b83b011ab8b355","could use this to study animal crossings on freeways and roads to try and develop systems to reduce animal versus vehicle roadway accidents","usable","BIONIC_RADAR"
"f3f49cc045ea49dcb416c7d76b983313","Use it to track how many miles you are driving in your car. Then you can figure out your miles per gallon.","usable","BIONIC_RADAR"
"ae89acb3090142b89becc468e17eb569","could use this to study vehicular accidents on roads to see if there are common causes and develop systems to reduce accidents.","usable","BIONIC_RADAR"
"6308149081d84ce28abab53771b74ef0","Use it to monitor you pet dog so that it doesn't run outside of your property","usable","BIONIC_RADAR"
"22999c49b8114820903679fd5e4dd8a0","Use it to keep track of where your cat is, if you let it outside.","usable","BIONIC_RADAR"
"b65524e46f6a403582aa607ad0a63696","This could be a huge help in sports, especially baseball comes to mind, to for example study a pitchers movements in delivering a pitch or throwing to first base to increase odds of successfully stealing second base.","usable","BIONIC_RADAR"
"b50a19dfbbea48b995d00566ad6fb587","It may also be helpful in studying a baseball pitcher and see if there are different subtle movements involved in throwing different pitches.  If a batter knows what pitch is coming they could be way more successful in hitting.","usable","BIONIC_RADAR"
"43c6cd03c3c748259eb831fe48d6a91c","Use it to track how far you can throw a baseball or football","usable","BIONIC_RADAR"
"4b7c95c4d7694ceba4e741ed8fba6fc9","Find terrorists in a crowd","usable","BIONIC_RADAR"
"0cf42dedb8a94e88b2a2812399e1ac19","Use it on aircraft as GPS","usable","BIONIC_RADAR"
"a9652a57eea2426d90429e6036db6368","Use it on boats so they can be found if they go missing or sink.","usable","BIONIC_RADAR"
"a2689ec6c5e3497ab2cff5b2b731bc01","first thought is that this could revolutionize entertainment.  You could put up a large sheet and watch movies almost anywhere.","usable","FABRIC_DISPLAY"
"346ebc875c994197a251a8f235105fa6","make sports uniforms","usable","FABRIC_DISPLAY"
"dfb8bc14680d4facb0219d74e7fd86ec","take pictures with your phone and transfer them a shirt or piece of paper","usable","FABRIC_DISPLAY"
"775a0952a8c244628803c52d18dd34af","this could make touchscreen displays be available almost anywhere, I could see this being used at drive through windows at fast food places to make ordering easier","usable","FABRIC_DISPLAY"
"b322ef93df1e4d86830bac2a60a7c0c7","It's designed is going to depend on whether or not it's static or portable. If it's portable that adds a new dimension of problems but not unsolvable ones. We have to begin with a simple optical or radar emailing device such as a sense or like the newer cars have to prevent accidents. And then add to it supplemental software that could discern objects and analyze and categorize all of them. This would require a pretty advanced AI subroutine that wouldn't necessarily be beyond today's current technology. Recognizing movements would be relatively easy, recognizing specific objects, however, would be a little trickier. You couldn't possibly program every shape size and configuration of everything that moves. So then, the programming would have to be able to discern those shapes. The physical part of the device would not be that difficult to design but the programming behind it would require considerable effort.","usable","BIONIC_RADAR"
"ed99dafdb6154059a863b0f1891a5f2e","Use it to watch video when you are away from home and don't have a tv","usable","FABRIC_DISPLAY"
"0993ae07b1cf47249d8e786249c62e37","this could be huge for gaming where you could project your portable games to a large screen no matter where you are.","usable","FABRIC_DISPLAY"
"58e73c21dde547dd8a5f9d6dd76ad4f7","Use it as a fun thing to do with children.","usable","FABRIC_DISPLAY"
"734313c4e6634cd5aeeb4744c7e9f3a4","This could be done as a business at a mall kiosk possibly.","usable","FABRIC_DISPLAY"
"548ebe7fb5704ed7838cd913cafce932","If the demand is high enough, people could make these for families or friends.","usable","FABRIC_DISPLAY"
"939958238bc248bd8634e3ceb78a7a1f","showing people your photos would be much easier, rather than showing each person your phone one at a time you could just project your photos to the display for all to see.","usable","FABRIC_DISPLAY"
"59e6b3032a6d433ea12c0796667ced34","There are too many other approaches that I can think of that would work beyond programming a shape recognition routine into a device that would have short range radar technology. Whether that exists or not I don't know but I imagine something could be developed from the speed guns that please use and it would have to be given a wider field of view as well as far more advanced capabilities beyond just reading speed. I imagine one thing that might be considered would be a Wi-Fi link from the device to a computer that could actually do the advanced analysis. I'm not sure that type of programming could be put into the device itself.","usable","BIONIC_RADAR"
"0ac9d9cdce0c4a18b480a5d73780ba15","clothes could become much more complex, you could change the style of your clothing with a touch.  could make your own designs and people could be much more individualistic through their designs.","usable","FABRIC_DISPLAY"
"4195b1da0e744e56b0c0456d15cb721f","I could see maybe people making money by wearing advertisements on their clothes which could be changed throughout the day and kept track of and maybe businesses would offer rewards for the time spent advertising for them.  They could track where the advertisement was being worn and how many people may see it.","usable","FABRIC_DISPLAY"
"efd52302add24952941b08b522e1b9cf","you can watch movies anywhere. It could be like an old drive in theatre shown up against a big piece of fabric.","usable","FABRIC_DISPLAY"
"bdf0056f1b1142228bf0d8fe745ed22d","I imagine advertisers would find limitless uses for this, being able to project their advertisements almost anywhere.","usable","FABRIC_DISPLAY"
"6c7d4f3c4c364e4889b49c95058adad9","I could see how too videos being used by projecting a step by step guide on how to fix or operate things directly onto something so you actually see the steps being done right in front of you on the actual object you are trying to operate or fix.","usable","FABRIC_DISPLAY"
"cc2a2d7824cc4371b5ec6bf24082d84a","Have a contest where the best creation wins a prize","usable","FABRIC_DISPLAY"
"67f1a21453e2408fa786d1db9d6c8e1c","Put memorable photos on a t-shirt or other garment","usable","FABRIC_DISPLAY"
"a9884bb26ea5490fa94b42b83335fa50","On anything made of fabric, you could project an image that shows how that thing works, how to operate it, go over its features.","usable","FABRIC_DISPLAY"
"e287d1a74104427686a3fd5c0d5a6e66","you could have a large blank canvas hanging on the wall and would be able to change artwork whenever you wanted, you could have different masterpieces hanging on your wall every day.","usable","FABRIC_DISPLAY"
"1c2b4d12ac2f4f458cabe77126fa05ad","you could have transparent cloth that you wear on your skin and have artwork displayed on it, like changing your tattoos whenever you got tired of one and could be removed whenever it was needed (job interview) without the need for surgery.","usable","FABRIC_DISPLAY"
"5f28f4f1120148a08d07dc9ed6b60e3b","Use it at birthday parties as a gift for the kids. Give everyone a shirt with a picture of them from the party.","usable","FABRIC_DISPLAY"
"ba5dfe23cf844aa5a79331fcfe056f1d","Use it to make matching shirts for a bachelorette party","usable","FABRIC_DISPLAY"
"b767cca6029b4c9d989ee5f7930197d5","could make cities look much better by showing artwork almost anywhere like using sheets to cover up construction","usable","FABRIC_DISPLAY"
"ef605e4dc2484d5fb89f119e01b1eb20","We can use this for monitering patients at rest so nurses do not have to continue to look at them.","usable","BIONIC_RADAR"
"637a56a165964f80899d65d962207894","we could moniter lonely stretches of highway to ensure motorists are not stranded","usable","BIONIC_RADAR"
"75b21980a2cf4ad78ecedf696b41fefb","we could use this to ensure that patients are getting better at therapy with wider movements possible","usable","BIONIC_RADAR"
"6b6e5f01ba8d46cd896edfe21dd00ac9","we could use this for school crossings to moniter childrens patterns and usage","usable","BIONIC_RADAR"
"8f50d82cced24316abdc80626ceb65ba","we can study the various endangered animals and their tracks through the forest so we can avoid their trails","usable","BIONIC_RADAR"
"4738e647828e4a23afcc94c699a27798","teaching children with disabilities how to speak and use proper mouth movements","usable","BIONIC_RADAR"
"7bfaf6776a2342f38554503d4a18cb97","teaching children with disabilities how to use their bodies for certain motions such as brushing teeth","usable","BIONIC_RADAR"
"8c841b4a180d464c80134509bd72d4d2","Use this to identity if there is movement in bear caves to moniter sleep cycles and learn more about them. can be used with any species that hibernates","usable","BIONIC_RADAR"
"74583f0c40434abb87831985d5a0483c","can be used to identify pitching technique and to show the pitcher how they should move for maximum results and how to throw different pitches","usable","BIONIC_RADAR"
"8dc2d6b57527466ab2509ab719cfa868","it could be used to help aim weapons in war or in snipping. can be used to moniter the enemy and learn the best time to shoot","usable","BIONIC_RADAR"
"a7d641d5a2674ba1a0783f37457628e4","could be used to detect movement in the area to watch big predators and see their behavior for new animal insights.","usable","BIONIC_RADAR"
"022885bad17d425099573101bdad1b31","detects when the dog wants out and auto open the door and close it. then let them in again securly locking the door","usable","BIONIC_RADAR"
"8ecab5d698be49098f3adb841d7993ee","watch patients and moniter them for distress","usable","FABRIC_DISPLAY"
"70032b10c7ac4bb4b0c1671de6f32038","watch disabled children on the playground so they can have some freedom","usable","FABRIC_DISPLAY"
"ef1f20e5a031442ba5eb417108b7b46a","can use with siblings so they can keep each other busy on long car rides","usable","FABRIC_DISPLAY"
"70d426f874d64ac2924baf7cf0c206b3","can use in airplanes so everyone has their own feed","usable","FABRIC_DISPLAY"
"12a0096e2ccb46d599eb02bc2dbcec3b","can use on athletes to moniter and teach performance","usable","FABRIC_DISPLAY"
"0bd261622d244d4d99fec9e501937dbb","can use at yoga to ensure the posture is correct","usable","FABRIC_DISPLAY"
"971e0d30eaaa4a939fa62a15e5a7a02d","can use at karate to practice with during wait for meets","usable","FABRIC_DISPLAY"
"8f01a3809fda4141b1ca6718fb3c525a","can be used as a distraction tool for crowd control","usable","FABRIC_DISPLAY"
"badba3353aa142279debcb3ea5e09e14","can display messages to workers when something needs to be changed in loud factory","usable","FABRIC_DISPLAY"
"fa27cad0767d4dd0b41ef8d020ba353c","can be used to warn of danger in any crowded event or business","usable","FABRIC_DISPLAY"
"0fa32b195d4e4fb393e5ab7ed1f7b4f9","can recall soldiers or tell them to go. or can tell them who their leader is and stats on who has fallen","usable","FABRIC_DISPLAY"
"62982487e942459c913df2de53c23a6d","can use for directions and help in museums it can display an interactive map","usable","FABRIC_DISPLAY"
"41169f8b95af4cf08fe6cc279bfe9604","can use in the forest while hiking can help plot trails and get you via the fastest route if needed","usable","FABRIC_DISPLAY"
"e2992c4e0ed242588264ddba8fed994f","can access if you are in trouble in a remote area and give resources around to help","usable","FABRIC_DISPLAY"
"9f22a6e278c443de900b4cb616105766","can warn workers in a dangerous environment that there is an issue a leak or cave in and where it is.","usable","FABRIC_DISPLAY"
"0c123234d9c64ac09a20aad3de7a3052","can give reccomendations on current weather and climate to people who are outdoors and want to plan their day outside","usable","FABRIC_DISPLAY"
"7199af3eb5e4475cbd948edfb754bd2c","can play music and videos for friends to let them know of new content and hot bands. to share.","usable","FABRIC_DISPLAY"
"d18b1533c872421f804d61719dae1ca7","This type of technology could be used to help parents (and subsequently law enforcement) find a lost child in a crowd, or even on a video camera recording, such as from cameras placed in public places.","usable","BIONIC_RADAR"
"7e8488482a0a49dfbbcb96c09b420f2a","can watch movies and videos with friends anywhere like outdoors or on a mountain top","usable","FABRIC_DISPLAY"
"8f3634518cf54baa9b6a2c9a40032c34","This type of technology could be used by scientists who might be studying endangered species, or rare animals.","usable","BIONIC_RADAR"
"95f09fc54b1a4c7aad208cafb183716e","can connect people to events they are not at but can video in","usable","FABRIC_DISPLAY"
"21e2c9e2b27e443c9f55b28070826775","can be used to keep pets occupied for the day with video or music being a babysitter or calming agent for them","usable","FABRIC_DISPLAY"
"bf59c8a697a9421a8145cdddcea54924","can alert people when it is their turn in line or waiting for a table or waiting for event starting.","usable","FABRIC_DISPLAY"
"ccbf3455661e4d62908ba458444d78ff","This could be used to help people with back or posture problems, or other types of physical ailments that might require therapy. It could help people to improve pain,  improve their posture and prevent future problems.","usable","BIONIC_RADAR"
"3adf1e76fb3e4c8fa233b462615fa5dc","can put on patients so they can watch their therapy progress real time","usable","FABRIC_DISPLAY"
"840edd550a7840d0a7effa16a1659cd8","This could possibly be used to detect suspicious or criminal/terroristic behavior in a crowd.","usable","BIONIC_RADAR"
"a8279928a9ee45089bb2780e49b692da","This could help people to learn to dance better, or help help professional dancers improve their performance.","usable","BIONIC_RADAR"
"e12fcf912213490f870c05e53b227913","can moniter surgery options while performing a real sugery so that they can immediatly have options that are on video","usable","FABRIC_DISPLAY"
"2ebdb51ed3be4c5b8cabf018d50f3b89","can watch while cooking to tweak or change the recipe on the fly or watch step by step or even get the new recipe while preparing food.","usable","FABRIC_DISPLAY"
"4686d6cec2514a43bb9b3076f568d677","This could be used by the military in wars to detect any suspicious activity that might be coming from the enemy, possibly saving lives and helping to win wars.","usable","BIONIC_RADAR"
"04d4fefc23544c1aa5c388600c2452ea","can use to go shopping and view list of product for weeks cooking with pictures of meals and meal plan","usable","FABRIC_DISPLAY"
"e1bcdc446d904fecbf07fec01f12f295","This could be used by those who might work with dangerous animals to predict behavior that could lead to injuries or death, thereby hopefully preventing them.","usable","BIONIC_RADAR"
"1c4642419a3b48d88ff704d27a5919f3","This could be used to detect and alert a homeowner to any suspicious activity. Like a motion-detector, but better.","usable","BIONIC_RADAR"
"1a08482c2fb240ff9b607d93e5f68a9c","This could be put into a small product to use in case of emergencies at home or just out and about, and maybe for when people go camping. If an emergency arises, all they have to do is pull it out and watch the instructional video on how to render emergency aid.","usable","FABRIC_DISPLAY"
"906b1618504d460998dcd439f0024b5d","This could be used on plain colored clothing, providing a variety of different kinds of clothes just from one-tshirt or pair of pants.","usable","FABRIC_DISPLAY"
"d14815e1949340a1ba0210a2fb323b1a","This could be used as study aids for both children and adults. It could make any subject far more interactive and interesting.","usable","FABRIC_DISPLAY"
"8aa21117e7354ee183c3aa3d2ce92ac7","Similar to Find My Friends app on iOS smart phones, integrate a chip on the bee's wing to track bees.","usable","BIONIC_RADAR"
"e048608bfca54911af48db8ec5316e19","This technology could be put on a blanket and used to entertain children. They could watch videos or play games on the blanket. It might be especially good for travel.","usable","FABRIC_DISPLAY"
"49c459f030ee4801865eb17e923a3d2f","Similar to Find My Friends app on iOS smart phones, integrate a chip on the bee's wing to track bees.","usable","BIONIC_RADAR"
"4ca0f9e114c2408385c92eca3d00a25b","This could be used as a toy for pets. For example, if you have a cat, you could project birds or mice onto the fabric, and the cat would probably go crazy.","usable","FABRIC_DISPLAY"
"12e6a42d1a6242b0948cd96865b115b4","This could be used for homeless or low-income people who don't have a lot of clothes. Maybe for things like a job interview, where it's important to dress nicely.","usable","FABRIC_DISPLAY"
"10fbe69c2300469da89d2d182aab46a4","Similar to Find My Friends app on iOS smart phones, plant a chip on the bee's wing to track bees. Make sure the chip itself won't hinder the bee's flying capabilities nor will it fall off while polinating.","usable","BIONIC_RADAR"
"a839ebd64da643d1adaec78ea8b06cb7","This could be used for your curtains. You could change up the look on a daily basis.","usable","FABRIC_DISPLAY"
"654ca389158e4faf80ef286d574703c0","This could be used for Christmas decorations - maybe to display a glowing manger, twinkling star, moving reindeers, etc.","usable","FABRIC_DISPLAY"
"22bf24830848463182d439f5ca9e8591","Another alternative is to put a monitor device (similar to camera monitor equipment to deter theft outside your home) around the areas bee colonies and locations aside from the colonies to have a visual on the bees.","usable","BIONIC_RADAR"
"6a44d7ba7847461091bed07e641dea10","This could be used in schools instead of a projector.","usable","FABRIC_DISPLAY"
